Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,158,0.06002900520352222,0.4537140693609376,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,alphaRatioV_sma3nz_stddevNorm,158,0.05996271372522867,0.45421373226350914,ok,0.6387380609955597,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F2bandwidth_sma3nz_stddevNorm,158,0.05906363555087215,0.46102066984921597,ok,0.6432846556035572,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,slopeV500-1500_sma3nz_stddevNorm,158,0.05711425176730193,0.47597159424650004,ok,0.6564619181734436,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc1_sma3_amean,158,0.05666056946273032,0.47948851418179084,ok,0.6564619181734436,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,slopeV500-1500_sma3nz_amean,158,-0.05641404802782612,0.4814054066605252,ok,0.6564619181734436,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F1frequency_sma3nz_stddevNorm,158,0.05363431549579454,0.5033030393904234,ok,0.6811620081975654,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,hammarbergIndexV_sma3nz_amean,158,-0.052931503181670905,0.5089208820069866,ok,0.6836250653825193,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F3frequency_sma3nz_amean,158,0.04900597532851992,0.5408872135631301,ok,0.7211829514175068,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_meanRisingSlope,158,0.04828868243988444,0.5468338137937863,ok,0.7237506359035406,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,158,-0.04589114854069072,0.5669397733329162,ok,0.744032581806487,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_amean,158,-0.045027146505942715,0.574270413775305,ok,0.744032581806487,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_percentile50.0,158,0.04493319263085886,0.575070238504845,ok,0.744032581806487,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,logRelF0-H1-A3_sma3nz_stddevNorm,158,-0.044508512848040686,0.5786920080717122,ok,0.744032581806487,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc3V_sma3nz_amean,158,0.04338984415183674,0.5882827291762396,ok,0.750999228735625,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc2_sma3_stddevNorm,158,0.042706213281934316,0.5941793012058731,ok,0.7531850296975857,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,spectralFluxV_sma3nz_amean,158,-0.03960708667171003,0.6212396646264611,ok,0.781979997431909,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F2amplitudeLogRelF0_sma3nz_stddevNorm,158,0.037634915192476394,0.6387311192670988,ok,0.7984138990838735,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F1frequency_sma3nz_amean,158,0.03533335793047159,0.6593979605647855,ok,0.8173233794025707,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,spectralFlux_sma3_amean,158,-0.0349418238868002,0.6629400744043074,ok,0.8173233794025707,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_pctlrange0-2,158,-0.033282465320764336,0.6780340898042712,ok,0.8292730129618655,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_stddevFallingSlope,158,-0.03286557976182738,0.6818466995464227,ok,0.8292730129618655,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc4_sma3_amean,158,-0.031403516232881026,0.6952810891843572,ok,0.8399368862629819,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F3bandwidth_sma3nz_stddevNorm,158,0.030100751644078803,0.7073322441974202,ok,0.8449954326295455,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_stddevRisingSlope,158,0.029936457856361592,0.7088572795947854,ok,0.8449954326295455,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,logRelF0-H1-H2_sma3nz_stddevNorm,158,0.02939198418841058,0.7139195219519014,ok,0.845431012837778,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,equivalentSoundLevel_dBp,158,0.02885029337089779,0.7189682974046001,ok,0.8458450557701178,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc2V_sma3nz_stddevNorm,158,0.02641631133064277,0.7418013571841091,ok,0.8670405473580497,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,logRelF0-H1-H2_sma3nz_amean,158,0.025526362360416915,0.7502076751287066,ok,0.8712089130526914,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F1amplitudeLogRelF0_sma3nz_stddevNorm,158,0.024938025490561504,0.7557812563368178,ok,0.8720552957732512,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,logRelF0-H1-A3_sma3nz_amean,158,0.020958465184250763,0.7937989371344916,ok,0.9097274063800553,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,equivalentSoundLevel_dBp,158,-0.020183683531694693,0.8012605048931534,ok,0.9097274063800553,False,False
